weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_bitwise_minmax_mlp,val_loss_hard_bitwise_quantile_mlp
0.0001,0.001,10,64,50,0.0001,1.1184087647125125,1.1191171030513942,1.1201873649843035,1.2343287812545896,2.050093729048968,1.0908647873438897,1.0907876752316952,1.156455415301025,1.1565355104394257,11.209010500460863,12.698539465665817
0.0,0.0001,5,64,70,0.0001,1.1283583268523216,1.1293950765393674,1.1312379757873714,1.1230292194522915,2.12755907420069,1.6274911174550653,1.6274910978972912,1.129955654963851,1.1299557434394956,1.0547520187683403,1.0627015512436628
0.0,0.001,5,64,70,0.0001,1.1323079839348793,1.133235237095505,1.1336512248963118,1.0969735984690487,1.9383678985759616,1.10261924052611,1.1026192302815616,1.1028038319200275,1.1028037793003025,1.2488449704833329,1.1308080544695258
0.0,0.001,6,64,70,0.0001,1.1347457286901772,1.135627195239067,1.1419144654646516,1.3058167370036244,2.589189901947975,1.1215194873511791,1.121519492007792,1.0859714853577316,1.0859714900143445,1.7869243659079075,1.2453867606818676
0.0,0.0001,6,128,70,0.001,1.136077566538006,1.1368000297807157,1.1352252238430085,1.211328100413084,2.173028032295406,1.5503848427906632,1.5526052280329168,1.1692130654118955,1.171118433587253,1.1397116803564131,1.103760582394898
0.0001,0.0001,10,64,50,0.001,1.1370521103963256,1.1378019647672772,1.137444750871509,1.214473987929523,2.3113145558163524,1.7257637167349458,1.727508439682424,1.136459649540484,1.1379799274727702,10.464387971907854,10.778847806155682
0.0001,0.0001,10,64,50,0.0001,1.1383868232369423,1.139027426019311,1.138009763788432,1.2232169164344668,2.2045683469623327,1.8421326903626325,1.8421338917687533,1.162897763773799,1.162914232350886,10.540938667953014,10.598973982036114
0.0001,0.001,6,64,30,0.0001,1.1399743766523898,1.140538560692221,1.1464228997938335,1.13876617513597,2.230224329978228,1.2559656538069248,1.2559491619467735,1.1665513264015317,1.1664716810919344,11.163553528487682,11.547910049557686
0.0001,0.001,5,4096,30,0.001,1.1466832761652768,1.1478204703889787,1.146273019257933,1.378941759467125,2.336886473931372,2.8219409864395857,2.8234038464725018,1.1776463841088116,1.179468777962029,11.660231079906225,11.260670073330402
0.0001,0.0001,5,64,70,0.001,1.146692761220038,1.147614494431764,1.1523719024844468,1.151747523341328,2.3528079725801945,1.6817752309143543,1.6814268790185452,1.1478270906955004,1.149759951047599,11.190282505005598,11.415032252669334
0.0,0.001,5,64,30,0.0001,1.1488066078163683,1.1494041318073869,1.1441719494760036,1.2196064847521484,2.1464985478669405,1.4856710843741894,1.4856763766147196,1.3235102673061192,1.3235014784149826,1.2669301419518888,1.114671084098518
0.0,0.001,8,128,30,0.001,1.149199191480875,1.1506118988618257,1.152869984973222,1.53978624753654,2.496741875074804,1.2148564686067402,1.2162437001243234,1.0970702008344233,1.097853597253561,1.3159037162549794,1.1029206519015133
0.0001,0.001,5,512,30,0.0001,1.149904460646212,1.1507403329014778,1.1520213545300066,1.2575305891223252,2.191294097341597,1.3996272892691195,1.399665470700711,1.1015501180663705,1.1014778153039515,11.172822296619415,11.641530089080334
0.0001,0.001,5,1024,30,0.0001,1.1536969407461584,1.1543210851959884,1.1562604689970613,1.6761189633980391,2.662554634734988,1.5017485106363893,1.5017984095029533,1.113431442528963,1.1134587936103344,11.398174807429314,11.550993356853724
0.0,0.0001,5,128,50,0.0001,1.1624036165885627,1.163086869288236,1.1626033536158502,1.141801250167191,2.232367272488773,1.6844253009185195,1.6844252701848743,1.0697684376500547,1.0697684232145548,1.0623922562226653,1.08601860050112
0.0001,0.0001,10,64,50,0.001,1.1640203739516437,1.1647862908430398,1.16321134660393,1.22770052915439,2.266890043392777,1.7239513415843248,1.725307702086866,1.093314964324236,1.0946851610206068,10.536838289350271,10.499600891023874
0.0001,0.001,6,8192,30,0.0001,1.1640283190645278,1.1648682639934125,1.160812963731587,1.2483164281584322,2.915426896885037,2.370186932384968,2.3704708395525813,1.74332476221025,1.7433247696608305,11.175920475274324,11.610853310674429
0.0001,0.0001,8,8192,30,0.001,1.1640719287097454,1.1648095189593732,1.168535642325878,1.5598715008236468,2.2231499142944813,1.8579091378487649,1.8578542000614109,1.6551926359534264,1.6561039118096232,5.87429004535079,5.501880690455437
0.0001,0.0001,10,128,30,0.0001,1.1661642850376666,1.1668495684862137,1.1673835767433047,1.272994503378868,2.334282809868455,2.007534727454185,2.0075144907459617,1.1102950368076565,1.110304594039917,4.9474929720163345,5.309509351849556
0.0001,0.0001,8,64,70,0.001,1.1666861311532557,1.167806312441826,1.1640394935384393,1.1428125048987567,2.1208186987787485,1.6208617305383086,1.6214528679847715,1.0699202637188137,1.071395312435925,11.593529861420393,11.17708870023489
0.0,0.001,5,64,70,0.0001,1.167738851159811,1.1686916202306747,1.1626101192086935,1.158736752811819,1.3719626828096807,1.1847996809519827,1.184799704235047,1.2316406569443643,1.231640645302832,1.09411641350016,1.5687505509704351
0.0,0.0001,5,64,70,0.001,1.1745511749759316,1.1750564496032894,1.1822686167433858,1.1237400760874152,2.15190296061337,1.6256952825933697,1.627708232961595,1.070965784136206,1.0722581837326288,1.0619212370365858,1.1293455893173814
0.0001,0.001,6,2048,50,0.001,1.178020128980279,1.179191356524825,1.1820969367399812,1.2041517961770296,4.568788051605225,1.662596359848976,1.6646969905123117,1.1658790917135775,1.1673819739371538,11.108440607786179,11.118445709347725
0.0001,0.001,8,256,30,0.0001,1.1781638003885746,1.1785086565651,1.180084714666009,1.3230701894499362,2.2808089712634683,1.610285454429686,1.6103591164574027,1.0985996844246984,1.0986605379730463,11.289759550243616,11.11499497666955
0.0001,0.0001,8,128,50,0.001,1.1801109039224684,1.1807985017076137,1.1816065958701074,1.1925544436089694,2.2399419397115707,1.7288715858012438,1.7297773379832506,1.0889181168749928,1.0901090828701854,10.788404557853937,10.603957541286945
0.0,0.0001,10,512,30,0.001,1.1864500921219587,1.187310759909451,1.1894054687581956,1.1865925984457135,2.207813899964094,1.7029578536748886,1.7039285600185394,1.0746273016557095,1.0751153505407274,1.143581394571811,1.2275818241760135
0.0001,0.0001,6,256,70,0.001,1.188129764981568,1.1884661884978414,1.1865691882558167,1.309024401474744,2.4111218694597483,1.6758371097967029,1.676458059810102,1.1858559460379183,1.1871356568299234,11.415879625827074,11.325098685920238
0.0,0.001,5,4096,30,0.001,1.189039499964565,1.1896060146391392,1.1883155787363648,1.233249907847494,4.849773805588484,2.612908383831382,2.6137992022559047,1.2649791333824396,1.266112744808197,1.4583301423117518,1.1334958067163825
0.0,0.001,6,256,30,0.0001,1.1905946503393352,1.1911855549551549,1.1954326531849802,1.5178373558446765,2.2299265768378973,1.222244712524116,1.2222556453198197,1.1660502678714693,1.1660566297359765,1.1144319530576468,1.4333308730274439
0.0,0.0001,5,1024,30,0.0001,1.1913328394293785,1.1921160276979208,1.195359374396503,1.2040322930552063,2.2720470866188407,1.7648922260850668,1.7648922074586153,1.350413081701845,1.3504130826331675,1.1939082983881235,1.1891820938326418
0.0,0.001,5,2048,50,0.001,1.1938881035894156,1.1947078299708664,1.192749621346593,1.3805578951723874,2.368814649991691,1.6815005815587938,1.6829401021823287,1.2367026493884623,1.2377893747761846,1.7019696095958352,1.3910976080223918
0.0001,0.001,6,1024,50,0.001,1.1970321834087372,1.1980747003108263,1.1982701607048512,1.4214844079688191,2.283752008341253,1.3698063157498837,1.3691429779864848,1.1709042275324464,1.1718819229863584,11.289804220199585,11.20394453406334
0.0,0.0001,6,256,50,0.001,1.198044796008617,1.1988304392434657,1.1952471220865846,1.3738980521447957,2.441037674434483,1.670443625189364,1.671274752356112,1.1118893628008664,1.1138891633599997,1.110243210569024,1.1197595954872668
0.0001,0.001,5,512,70,0.0001,1.1987820737995207,1.1996477218344808,1.2025369554758072,1.1983519364148378,2.37081050965935,1.2177795534953475,1.2178079057484863,1.1596678188070657,1.1596233216114342,11.531898025423288,11.158387117087841
0.0001,0.0001,8,256,50,0.001,1.19929287629202,1.200416725128889,1.2058076402172446,1.1720974245108664,2.3339413506910205,1.6477864691987634,1.6482922555878758,1.1451789853163064,1.1458599786274135,10.59488284215331,11.51702631637454
0.0,0.001,8,8192,70,0.0001,1.2018407261930406,1.2025720668025317,1.2017792714759707,1.270720778033137,76.18261435627937,3.040994333103299,3.0411899350583558,1.5971992532722652,1.5971992537379265,1.2727714092470706,2.719779863022268
0.0001,0.0001,10,64,30,0.0001,1.2037404351867735,1.204926480539143,1.208115219138563,1.2641644277609885,2.467295928858221,2.2561322106048465,2.256131650879979,1.180185361765325,1.180180219002068,4.8654348105192184,5.037828976288438
0.0,0.001,6,128,70,0.001,1.211973282508552,1.2128689754754305,1.216507806442678,1.3284097099676728,2.55755159445107,1.170688179321587,1.1725645288825035,1.1539076371118426,1.1556802121922374,1.2208593785762787,1.2674933397211134
0.0,0.0001,8,64,30,0.001,1.215461500920355,1.2162534473463893,1.2160074459388852,1.1933110789395869,2.436454297043383,1.8844012338668108,1.8854621415957808,1.071212229784578,1.0720027489587665,1.0550884818658233,1.068311687093228
0.0001,0.001,5,4096,50,0.001,1.2155847516842186,1.2161992802284658,1.2129324660636485,1.5313619868829846,2.569487396627665,1.976049629971385,1.977737383916974,1.161927965003997,1.1630942435003817,11.107810940593481,11.729388859122992
0.0,0.001,8,4096,70,0.0001,1.2179568349383771,1.2186351283453405,1.222451224923134,1.2551064253784716,2.4265576591715217,2.12432992272079,2.124332595616579,1.986964352428913,1.9869619142264128,1.3881430975161493,1.1930326018482447
0.0,0.001,6,512,50,0.001,1.2227533338591456,1.22369284927845,1.221131262369454,1.2671441715210676,2.2703161668032408,1.8056898759678008,1.8073970852419732,1.995157309807837,1.995231652632356,1.2972638360224664,1.2359434203244746
0.0001,0.001,6,64,50,0.001,1.224504059180617,1.225494807586074,1.233170251827687,1.18161926465109,2.30970964115113,1.146318803075701,1.1479530520737171,1.189289277419448,1.1905422625131905,11.229888763278723,12.03554855287075
0.0001,0.001,6,256,70,0.001,1.2256993460468948,1.2264210153371096,1.2318627620115876,1.4076540269888935,2.4279893711209297,1.3224233305081723,1.3234873111359775,1.253529294859618,1.2544890171848238,11.193452142179012,11.44864459335804
0.0001,0.0001,10,512,50,0.001,1.228183704894036,1.2291387091390789,1.2290417654439807,1.2970968908630311,2.348122250288725,1.757830647751689,1.7594724986702204,1.1145802303217351,1.1161865214817226,10.607495702803135,10.866779625415802
0.0001,0.0001,5,4096,50,0.001,1.230334266088903,1.2309017279185357,1.2267383579164743,1.1940465876832604,2.302872348576784,1.6705229710787537,1.6715670032426715,1.456771086435765,1.4578068489208815,10.756645783782005,11.093610048294067
0.0001,0.001,10,256,30,0.001,1.2340935287065804,1.2349601993337274,1.2310501844622197,1.2103916825726628,2.2398288948461413,1.340734033845365,1.3415567171759903,1.1408289251849055,1.1423320709727705,11.336122319102287,11.552517928183079
0.0,0.0001,8,2048,30,0.001,1.2480630846694112,1.248746547382325,1.255389638710767,1.4397391509264708,2.7845680629834533,1.8143343795090916,1.814618851058185,1.3913220120593903,1.3923578332178297,1.291110570076853,1.223894554655999
0.0,0.0001,6,256,50,0.0001,1.2501797620207071,1.2511462629772725,1.2568515124730766,1.148783894255757,2.2963414415717125,1.8487846618518236,1.8487846860662105,1.377726941369474,1.3777270205318928,1.1792138246819377,1.2999789332970977
0.0001,0.0001,5,4096,50,0.0001,1.2542805285193026,1.2553160055540502,1.256277821958065,1.2733680186793208,2.3820916460826997,1.7162840426899493,1.7162776538170874,1.715688557829708,1.715704191941768,11.558618813753128,11.034684710204601
0.0001,0.001,5,128,50,0.001,1.2616398753598332,1.2622808320447805,1.2695684279315174,1.1796630253084004,2.665457423776388,1.152007021009922,1.1534874038770797,1.1217029937542975,1.1232810728251934,11.283240213990211,11.623508799821138
0.0,0.001,5,4096,70,0.0001,1.2667358606122434,1.2680143108591435,1.2764176214113832,1.2829934656620026,2.446681661531329,2.4432334918528795,2.4432335905730724,1.1802202826365829,1.1802202793769538,1.1379351648502052,1.292428933084011
0.0,0.001,8,128,70,0.0001,1.2674356019124389,1.2686989130452275,1.2708285106346011,1.3528835717588663,2.176456357352436,1.1113555189222095,1.111355517525226,1.2453221464529634,1.2453221497125924,1.186120365280658,1.4064793959259987
0.0,0.001,6,256,50,0.0001,1.2718581059016287,1.2726549841463566,1.2733813910745084,1.3101030671969056,2.422399412840605,1.231827572453767,1.2318234723061323,1.3363311230205,1.336340595036745,1.186848054639995,1.4032847653143108
0.0,0.001,6,128,30,0.0001,1.2772301575168967,1.2781749390996993,1.287985193543136,1.1288776379078629,2.464746187441051,1.6907189283519983,1.6907013291493058,1.0879167201928794,1.0879245423711836,1.602109095081687,1.5842921109870076
0.0001,0.001,10,64,70,0.0001,1.2775922217406332,1.278163322713226,1.27026499947533,1.0983048267662523,2.0812691282480955,1.1594747621566055,1.159401197452098,1.0990820424631238,1.0991324917413294,11.110225442796946,11.584086056798697
0.0001,0.001,6,2048,50,0.001,1.2825185358524325,1.2829160331748426,1.287365789990872,1.871961623430252,2.30612828116864,1.8978775283321736,1.897533394396305,1.2133842785842717,1.2148784333840013,11.095135014504194,11.09242532402277
0.0001,0.001,8,2048,70,0.0001,1.2920255241915584,1.2931606620550156,1.29303326504305,1.2706276481039822,2.406957346946001,1.6568181971088052,1.656898251734674,1.217946910765022,1.2179953712038696,11.680806748569012,11.100033350288868
0.0001,0.001,6,512,70,0.0001,1.296884881332517,1.2978738425299523,1.3051997828297317,1.198712163604796,2.5696196984499693,1.243110221810639,1.243124272674322,1.4876553006470203,1.4876502556726336,11.355521451681852,11.157254107296467
0.0001,0.0001,6,512,30,0.001,1.2978336699306965,1.2985757254064083,1.292738359887153,1.2507898495532572,2.200923045165837,1.7054238449782133,1.7056868467479944,1.2330456306226552,1.2339562368579209,5.486469220370054,4.9664618000388145
0.0001,0.0001,8,2048,50,0.0001,1.3143217749893663,1.315055969636887,1.313920710235834,1.3115746434777975,2.3451381446793675,1.8423695350065827,1.842363958247006,1.43800347764045,1.4380085356533527,11.635829083621502,10.687470104545355
0.0001,0.001,8,512,30,0.0001,1.3145870487205684,1.314930128864944,1.3083687867037952,1.1866238419897854,2.4224790800362825,2.562593825161457,2.5627432139590383,1.19783085398376,1.1978073311038315,11.65979915112257,11.210019446909428
0.0001,0.0001,8,2048,50,0.0001,1.321938808541745,1.3229556288570166,1.3243607603944838,1.4766060998663306,2.350130424834788,2.0081421742215757,2.008136438205838,1.4542210004292428,1.4542322945781052,10.63478909060359,11.317718163132668
0.0,0.001,10,1024,30,0.0001,1.3251872924156487,1.3259493010118604,1.3369187698699534,1.296502246055752,2.300969556905329,2.387247635051608,2.3872477309778333,1.415825542062521,1.4158314308151605,2.427036010660231,1.1101690158247948
0.0,0.0001,6,1024,30,0.001,1.329780226573348,1.3309311312623322,1.3368567265570164,1.2473499751649797,2.1873335344716907,1.745364649221301,1.7454620003700256,1.1400303929112852,1.1416844930499792,1.28335873875767,1.148454427253455
0.0001,0.001,6,128,70,0.0001,1.3353231586515903,1.3360624397173524,1.3464325796812773,1.2489737579599025,2.373606875538826,1.2094042585231364,1.2094335881993177,1.554075287654996,1.554143138229847,11.162339121103287,11.603755317628384
0.0001,0.001,8,1024,70,0.0001,1.3418387179262936,1.343117143958807,1.3453029026277363,1.3020855551585555,2.319701388478279,1.2433424349874258,1.2433264805004,1.171523724682629,1.1714816158637404,11.139991145581007,11.357297230511904
0.0,0.0001,8,512,50,0.0001,1.3486936031840742,1.3494923119433224,1.342001632321626,1.474103250540793,2.468982353806496,1.9468014147132635,1.9468014361336827,1.2324421149678528,1.2324420944787562,1.3924932023510337,1.240798894315958
0.0,0.001,6,128,70,0.0001,1.3544231918640437,1.3553451150655746,1.3625302463769913,1.277643198147416,2.3347955280914903,1.204167912248522,1.2041679271496832,1.1581819844432175,1.1581819746643305,1.328185845632106,1.2931802463717759
0.0001,0.0001,8,4096,70,0.0001,1.3605420989915729,1.3611239488236606,1.359623984899372,1.5142061593942344,2.523082707077265,1.8863231763243675,1.8863103268668056,1.5854294952005148,1.585385262966156,11.394441843032837,11.25144438445568
0.0001,0.0001,6,4096,70,0.001,1.3613350833766162,1.3617777111940086,1.3582816286943853,1.3522278890013697,2.962805832736194,1.826934645883739,1.8270540721714497,1.5840252554044127,1.5856947479769588,11.462719433009624,11.311242833733559
0.0,0.0001,6,8192,70,0.0001,1.3629213459789753,1.3637882973998785,1.3682406735606492,1.2680837539955974,2.5183565663173795,1.8709709802642465,1.870970994234085,1.5282373880036175,1.528237393591553,1.7767448239028454,1.4926679097115993
